0.00710606575012207,0.00047469139099121094
0.013691186904907227,0.00040221214294433594
0.028975725173950195,0.00036025047302246094
0.029252290725708008,0.0003845691680908203
0.028291702270507812,0.0004565715789794922
0.029211044311523438,0.0004730224609375
0.02738499641418457,0.0003180503845214844
0.028489351272583008,0.00047516822814941406
0.028310298919677734,0.0003972053527832031
0.02846837043762207,0.0005784034729003906
0.02814936637878418,0.0004918575286865234
0.027406692504882812,0.0005633831024169922
0.027416706085205078,0.0006129741668701172
0.027988910675048828,0.0005655288696289062
0.02795243263244629,0.0004715919494628906
0.028559446334838867,0.0005123615264892578
0.02798151969909668,0.000461578369140625
0.02797675132751465,0.0004801750183105469
0.02708721160888672,0.0006000995635986328
0.02684950828552246,0.0004658699035644531
0.028115034103393555,0.0003757476806640625
0.027527332305908203,0.00045609474182128906
0.027962446212768555,0.0005025863647460938
0.028271198272705078,0.0004546642303466797
0.028475046157836914,0.00047779083251953125
0.027935028076171875,0.0004417896270751953
0.027987003326416016,0.0004687309265136719
0.027840614318847656,0.00047969818115234375
0.027718544006347656,0.0004367828369140625
0.028612852096557617,0.0004494190216064453
0.02855682373046875,0.0005018711090087891
0.02740645408630371,0.0004482269287109375
0.028508424758911133,0.0004794597625732422
0.02811741828918457,0.0005028247833251953
0.028192996978759766,0.0006093978881835938
0.027521371841430664,0.0005910396575927734
0.026826143264770508,0.0005552768707275391
0.028045654296875,0.0004642009735107422
0.02790045738220215,0.0004799365997314453
0.027742862701416016,0.0005249977111816406
0.028226852416992188,0.0005421638488769531
0.028699159622192383,0.00045418739318847656
0.027745723724365234,0.00047397613525390625
0.027774333953857422,0.0003781318664550781
0.028058290481567383,0.0004897117614746094
0.02738475799560547,0.00039005279541015625
0.02781081199645996,0.0005083084106445312
0.02786874771118164,0.00041413307189941406
0.028020143508911133,0.0003502368927001953
0.02917003631591797,0.00032448768615722656
0.030402421951293945,0.0005216598510742188
0.027571439743041992,0.00048470497131347656
0.026950359344482422,0.00044345855712890625
0.02823925018310547,0.00036644935607910156
0.028461694717407227,0.0005402565002441406
0.028095483779907227,0.0004475116729736328
0.028023242950439453,0.00044155120849609375
0.02620077133178711,0.0003428459167480469
0.029944658279418945,0.00043010711669921875
0.02810359001159668,0.00036025047302246094
0.02859020233154297,0.00025081634521484375
0.028809785842895508,0.0004673004150390625
0.02794647216796875,0.0003924369812011719
